Loan_ID,Gender,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_Score,Credit_Utilization,Open_Accounts,Prev_Loan_Count,Prev_Loans_Repaid,Prev_Loan_Defaults,Avg_Prev_Loan_Amount,Repayment_Rate,Property_Area,Loan_Status
LP005812,Female,No,0,Graduate,No,5347,1287,149.0,360.0,670.0,43.8,3.0,5.0,4.0,1.0,490.7,0.8,Urban,Y
LP005813,Female,Yes,1,Not Graduate,No,7449,0,592.0,84.0,663.0,49.8,0.0,1.0,1.0,0.0,452.5,1.0,Semiurban,N
LP005814,Male,Yes,3+,Not Graduate,No,11354,1969,800.0,360.0,774.0,14.5,3.0,0.0,0.0,0.0,0.0,0.0,Semiurban,Y
LP005815,Male,No,3+,Graduate,Yes,7419,3194,676.0,360.0,684.0,21.0,3.0,3.0,2.0,1.0,500.0,0.67,Rural,N
LP005816,Male,Yes,2,Graduate,No,8388,0,222.0,360.0,561.0,45.4,1.0,1.0,0.0,1.0,310.4,0.0,Semiurban,N
LP005817,Male,No,0,Graduate,Yes,2609,0,93.0,360.0,774.0,34.3,2.0,0.0,0.0,0.0,0.0,0.0,Urban,Y
LP005818,Male,Yes,3+,Graduate,No,5100,0,488.0,360.0,811.0,65.6,3.0,2.0,2.0,0.0,244.8,1.0,Urban,Y
LP005819,Female,No,2,Graduate,No,5723,0,267.0,36.0,553.0,38.2,5.0,0.0,0.0,0.0,0.0,0.0,Semiurban,N
LP005820,Male,Yes,2,Graduate,No,17986,0,800.0,360.0,770.0,12.5,4.0,0.0,0.0,0.0,0.0,0.0,Rural,Y
LP005821,Female,Yes,3+,Graduate,No,1200,3972,100.0,360.0,793.0,7.5,4.0,1.0,1.0,0.0,275.0,1.0,Semiurban,Y
LP005822,Male,Yes,3+,Not Graduate,No,7593,1997,655.0,360.0,677.0,22.9,5.0,5.0,4.0,1.0,380.5,0.8,Semiurban,Y
LP005823,Male,No,0,Not Graduate,No,6205,0,659.0,480.0,542.0,48.0,1.0,2.0,1.0,1.0,442.6,0.5,Rural,N
LP005824,Male,Yes,0,Graduate,Yes,6934,2160,800.0,180.0,668.0,7.1,2.0,3.0,2.0,1.0,105.2,0.67,Rural,N
LP005825,,No,2,Graduate,No,1968,1698,,360.0,718.0,4.2,4.0,1.0,1.0,0.0,282.9,1.0,Urban,Y
LP005826,Male,Yes,1,Graduate,No,5017,0,532.0,360.0,670.0,10.0,3.0,1.0,1.0,0.0,240.5,1.0,Rural,Y
LP005827,Male,Yes,0,Graduate,Yes,13731,1443,411.0,360.0,809.0,32.3,5.0,4.0,4.0,0.0,500.0,1.0,Semiurban,Y
LP005828,Male,No,2,Graduate,No,2232,0,100.0,360.0,590.0,44.6,5.0,1.0,0.0,1.0,110.7,0.0,Semiurban,N
LP005829,Male,Yes,0,Not Graduate,No,6847,0,640.0,84.0,695.0,31.3,6.0,2.0,1.0,1.0,,0.5,Urban,N
LP005830,Male,Yes,0,Graduate,No,3137,0,306.0,360.0,624.0,42.8,4.0,0.0,0.0,0.0,0.0,0.0,Semiurban,N
LP005831,Female,Yes,0,Graduate,No,12193,0,800.0,240.0,754.0,33.5,5.0,2.0,2.0,0.0,317.5,1.0,Urban,Y
LP005832,Male,No,0,Graduate,No,7368,5439,409.0,360.0,662.0,41.0,1.0,2.0,1.0,1.0,500.0,0.5,Rural,N
LP005833,Female,No,2,Graduate,No,5919,5778,800.0,360.0,787.0,15.0,5.0,0.0,0.0,0.0,0.0,0.0,Semiurban,Y
LP005834,Male,Yes,3+,Not Graduate,No,2849,0,216.0,360.0,781.0,55.3,7.0,1.0,1.0,0.0,83.0,1.0,Semiurban,Y
LP005835,Female,Yes,1,Not Graduate,No,4078,0,120.0,360.0,819.0,44.3,1.0,2.0,2.0,0.0,317.0,1.0,Urban,Y
LP005836,Male,Yes,1,Graduate,No,3583,2260,421.0,360.0,677.0,21.3,5.0,2.0,2.0,0.0,68.3,1.0,Rural,Y
LP005837,Female,No,0,Not Graduate,No,2632,0,281.0,360.0,717.0,,2.0,2.0,2.0,0.0,155.2,1.0,Semiurban,Y
LP005838,Male,Yes,1,Graduate,No,4064,846,232.0,300.0,641.0,49.1,5.0,0.0,0.0,0.0,0.0,0.0,Urban,N
LP005839,Male,No,2,Graduate,No,1381,2107,188.0,480.0,767.0,37.2,5.0,7.0,7.0,0.0,137.0,1.0,Rural,Y
LP005840,Male,Yes,1,Graduate,,6872,3278,256.0,360.0,653.0,40.3,0.0,3.0,2.0,1.0,214.9,0.67,Urban,N
LP005841,Male,No,0,Graduate,No,3468,0,148.0,60.0,682.0,18.1,5.0,2.0,2.0,0.0,240.6,1.0,Semiurban,Y
LP005842,Male,Yes,2,Graduate,,2914,2339,399.0,360.0,788.0,30.9,4.0,0.0,0.0,0.0,0.0,0.0,Semiurban,N
LP005843,Male,No,3+,Not Graduate,No,1880,0,165.0,360.0,681.0,17.3,3.0,2.0,1.0,1.0,19.8,0.5,Semiurban,N
LP005844,Male,Yes,0,Graduate,No,5717,0,483.0,360.0,684.0,41.3,0.0,2.0,1.0,1.0,109.0,0.5,Urban,N
LP005845,Female,Yes,0,Not Graduate,Yes,14152,0,503.0,360.0,682.0,28.2,2.0,0.0,0.0,0.0,0.0,0.0,Urban,N
LP005846,Male,No,0,Graduate,No,3711,1855,146.0,360.0,820.0,19.5,2.0,3.0,3.0,0.0,286.1,1.0,Rural,Y
LP005847,Male,No,0,Not Graduate,No,10146,1849,800.0,360.0,709.0,13.3,2.0,4.0,4.0,0.0,174.7,1.0,Semiurban,Y
LP005848,Male,Yes,3+,Graduate,No,6296,0,214.0,360.0,536.0,27.4,4.0,0.0,0.0,0.0,0.0,0.0,Semiurban,N
LP005849,Male,No,3+,Graduate,No,4043,10624,800.0,360.0,697.0,21.0,2.0,0.0,0.0,0.0,0.0,0.0,Urban,N
LP005850,Male,Yes,1,Graduate,No,14302,0,,360.0,810.0,11.9,2.0,0.0,0.0,0.0,0.0,0.0,Rural,N
LP005851,Male,Yes,2,Not Graduate,,1578,0,61.0,360.0,656.0,,2.0,0.0,0.0,0.0,0.0,,Urban,N
LP005852,Female,Yes,1,Graduate,No,4849,0,130.0,360.0,756.0,12.4,5.0,0.0,0.0,0.0,,0.0,Urban,Y
LP005853,Female,Yes,0,Graduate,No,3598,2004,624.0,180.0,760.0,32.9,7.0,4.0,4.0,0.0,318.8,1.0,Rural,Y
LP005854,Female,No,1,Not Graduate,No,5382,0,591.0,360.0,733.0,26.4,3.0,7.0,7.0,0.0,284.3,1.0,Semiurban,Y
LP005855,Male,Yes,2,Not Graduate,No,2222,6760,265.0,360.0,564.0,42.5,2.0,2.0,1.0,1.0,354.0,0.5,Rural,N
LP005856,Female,Yes,2,Not Graduate,No,7209,2215,800.0,360.0,711.0,32.6,2.0,0.0,0.0,0.0,0.0,0.0,Rural,N
LP005857,Male,Yes,0,Graduate,No,1675,0,132.0,120.0,850.0,18.7,1.0,2.0,2.0,0.0,51.0,1.0,Semiurban,Y
LP005858,Male,Yes,0,Graduate,No,6544,4970,443.0,360.0,716.0,65.9,7.0,0.0,0.0,0.0,0.0,0.0,Semiurban,Y
LP005859,Male,No,0,Graduate,No,3287,0,148.0,360.0,829.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,Semiurban,Y
LP005860,Male,No,2,Graduate,No,5867,0,415.0,36.0,837.0,,2.0,1.0,1.0,0.0,79.1,1.0,Semiurban,Y
LP005861,Male,Yes,,Graduate,,2912,0,179.0,360.0,698.0,21.7,4.0,0.0,,0.0,0.0,0.0,Rural,N
LP005862,Male,Yes,0,Graduate,Yes,2667,2607,277.0,300.0,850.0,18.0,4.0,0.0,0.0,0.0,0.0,0.0,Semiurban,Y
LP005863,Male,No,2,Graduate,No,11532,0,682.0,360.0,753.0,34.5,3.0,2.0,2.0,0.0,,1.0,Rural,Y
LP005864,Male,Yes,0,Graduate,Yes,12349,0,800.0,36.0,748.0,17.7,4.0,1.0,1.0,0.0,500.0,1.0,Urban,Y
LP005865,Male,Yes,0,Graduate,No,2237,2055,66.0,360.0,687.0,37.0,,3.0,2.0,1.0,226.8,0.67,Semiurban,N
LP005866,Male,Yes,3+,Graduate,No,4892,0,444.0,120.0,696.0,32.4,8.0,1.0,1.0,0.0,201.5,1.0,Rural,Y
LP005867,Male,Yes,0,Graduate,No,7074,8512,662.0,360.0,773.0,,6.0,2.0,2.0,0.0,500.0,1.0,Semiurban,Y
LP005868,Male,No,0,Graduate,No,4274,0,479.0,360.0,566.0,62.8,5.0,5.0,2.0,3.0,211.7,0.4,Urban,N
LP005869,Female,Yes,0,Not Graduate,No,4361,0,482.0,360.0,846.0,26.8,4.0,0.0,0.0,0.0,0.0,0.0,Semiurban,Y
LP005870,Male,No,0,Graduate,,6861,0,155.0,360.0,645.0,35.5,2.0,5.0,3.0,2.0,423.3,0.6,Urban,N
LP005871,Male,Yes,1,Not Graduate,Yes,6173,10733,800.0,360.0,802.0,21.1,4.0,3.0,3.0,,500.0,1.0,Semiurban,Y
LP005872,Male,Yes,1,Graduate,No,3396,0,209.0,480.0,847.0,19.4,8.0,1.0,1.0,0.0,,1.0,Urban,Y
LP005873,Male,No,0,Graduate,No,6099,0,413.0,360.0,618.0,47.2,4.0,1.0,1.0,,170.0,,Rural,Y
LP005874,Female,No,0,Graduate,No,3796,3026,159.0,360.0,807.0,9.4,5.0,2.0,2.0,0.0,204.3,1.0,Urban,Y
LP005875,Male,No,0,Graduate,Yes,3593,2771,443.0,360.0,746.0,42.4,1.0,5.0,5.0,0.0,317.4,1.0,Urban,Y
LP005876,Male,Yes,0,Graduate,,2858,0,199.0,360.0,638.0,19.8,4.0,3.0,2.0,1.0,172.2,0.67,Semiurban,N
LP005877,Female,No,1,Graduate,No,2863,5898,800.0,180.0,800.0,27.9,5.0,0.0,0.0,0.0,0.0,0.0,Semiurban,Y
LP005878,Male,Yes,0,Graduate,Yes,5194,0,539.0,360.0,712.0,22.3,4.0,0.0,0.0,0.0,0.0,0.0,Semiurban,Y
LP005879,Male,Yes,0,Not Graduate,Yes,1775,0,44.0,480.0,723.0,21.9,4.0,2.0,2.0,0.0,30.0,1.0,Semiurban,Y
LP005880,Male,No,0,Not Graduate,No,1745,2837,,360.0,751.0,1.1,3.0,0.0,0.0,0.0,0.0,,Semiurban,Y
LP005881,Male,No,0,Not Graduate,No,4020,0,159.0,12.0,,25.9,4.0,1.0,1.0,0.0,108.1,1.0,Rural,N
LP005882,Male,No,0,Graduate,No,4457,3567,401.0,360.0,755.0,28.0,1.0,0.0,0.0,0.0,0.0,0.0,Urban,Y
LP005883,Male,No,2,Graduate,No,2369,2674,417.0,360.0,679.0,18.6,8.0,0.0,0.0,0.0,0.0,0.0,Rural,N
LP005884,Female,Yes,0,Graduate,,12718,3079,453.0,84.0,700.0,,4.0,1.0,1.0,0.0,500.0,1.0,Semiurban,Y
LP005885,Male,Yes,0,Graduate,No,2842,0,307.0,360.0,721.0,7.4,,0.0,0.0,0.0,0.0,0.0,Semiurban,Y
LP005886,Male,No,1,Graduate,Yes,3002,0,338.0,360.0,676.0,14.9,2.0,6.0,5.0,1.0,131.5,0.83,Semiurban,N
LP005887,Male,Yes,1,Graduate,Yes,2856,0,117.0,360.0,772.0,21.6,5.0,6.0,5.0,1.0,53.2,0.83,Urban,Y
LP005888,Female,Yes,0,Graduate,No,7861,0,339.0,180.0,703.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,Semiurban,Y
LP005889,Female,Yes,0,Graduate,No,12303,0,405.0,360.0,694.0,20.4,5.0,1.0,1.0,0.0,500.0,1.0,Urban,Y
LP005890,Male,Yes,2,Not Graduate,No,2490,0,143.0,360.0,645.0,29.7,7.0,7.0,4.0,3.0,176.1,0.57,Semiurban,N
LP005891,Male,No,2,Graduate,,7363,2572,241.0,360.0,596.0,50.0,4.0,4.0,2.0,2.0,291.3,0.5,Semiurban,N
LP005892,Male,Yes,0,Graduate,No,5216,0,135.0,,824.0,14.7,6.0,2.0,2.0,0.0,302.7,1.0,Rural,Y
LP005893,Male,Yes,0,Graduate,No,2814,0,114.0,360.0,742.0,46.5,3.0,3.0,3.0,0.0,146.7,1.0,Rural,Y
LP005894,Male,No,0,Graduate,No,5208,959,275.0,360.0,850.0,43.2,5.0,2.0,2.0,0.0,187.4,1.0,Urban,Y
LP005895,Male,Yes,2,Graduate,No,2015,0,234.0,360.0,729.0,20.6,4.0,1.0,,0.0,39.6,1.0,Semiurban,Y
LP005896,Male,No,1,Not Graduate,,3827,0,68.0,300.0,580.0,27.0,3.0,2.0,1.0,1.0,112.8,0.5,Urban,N
LP005897,Female,Yes,0,Not Graduate,No,2438,1353,340.0,360.0,750.0,30.2,1.0,3.0,3.0,0.0,197.5,1.0,Urban,Y
LP005898,Male,No,0,Graduate,No,3634,3303,800.0,360.0,717.0,31.3,5.0,1.0,,0.0,387.3,1.0,Semiurban,Y
LP005899,Female,Yes,3+,Graduate,No,4634,0,351.0,360.0,773.0,33.2,,0.0,0.0,0.0,0.0,0.0,Urban,Y
LP005900,Male,Yes,0,Graduate,No,10904,0,711.0,360.0,672.0,49.9,9.0,0.0,0.0,0.0,0.0,0.0,Rural,N
LP005901,,Yes,0,Not Graduate,No,4591,1829,714.0,360.0,604.0,30.5,2.0,5.0,2.0,3.0,77.3,0.4,Semiurban,N
LP005902,Male,Yes,1,Graduate,,2447,4979,513.0,480.0,742.0,40.0,4.0,5.0,5.0,0.0,302.0,1.0,Rural,Y
LP005903,Male,No,0,Graduate,No,4491,0,167.0,360.0,637.0,34.5,6.0,6.0,4.0,2.0,275.4,0.67,Semiurban,N
LP005904,Male,Yes,1,Not Graduate,No,1281,7158,555.0,360.0,611.0,14.1,0.0,5.0,3.0,2.0,147.2,0.6,Semiurban,N
LP005905,Male,No,1,Not Graduate,No,7428,0,342.0,60.0,689.0,51.3,3.0,5.0,3.0,2.0,334.5,0.6,Semiurban,N
LP005906,Male,Yes,2,Not Graduate,No,2733,0,294.0,240.0,676.0,10.5,7.0,1.0,1.0,0.0,113.3,1.0,Urban,Y
LP005907,Male,No,2,Graduate,No,13904,4278,800.0,120.0,711.0,29.7,2.0,2.0,2.0,0.0,500.0,1.0,Rural,Y
LP005908,Female,,0,Graduate,No,7696,2410,157.0,360.0,756.0,10.0,3.0,7.0,6.0,1.0,143.9,0.86,Urban,Y
LP005909,Male,Yes,2,Graduate,No,4744,0,516.0,360.0,693.0,43.3,2.0,2.0,2.0,0.0,106.5,1.0,Semiurban,N
LP005910,Male,Yes,3+,Graduate,No,3719,0,67.0,360.0,642.0,37.8,4.0,2.0,1.0,1.0,241.9,0.5,Semiurban,N
LP005911,Male,No,0,Graduate,No,3435,0,269.0,360.0,848.0,,5.0,6.0,6.0,0.0,35.1,1.0,Semiurban,Y
LP005912,Female,Yes,0,Graduate,No,3574,3249,125.0,360.0,648.0,34.0,6.0,1.0,1.0,0.0,250.1,1.0,Semiurban,N
LP005913,Male,Yes,3+,Graduate,No,4428,2766,713.0,360.0,807.0,63.6,3.0,3.0,3.0,0.0,242.9,1.0,Rural,Y
LP005914,Male,No,0,Graduate,No,3488,0,252.0,360.0,518.0,36.6,3.0,4.0,1.0,3.0,231.1,0.25,Urban,N
LP005915,Male,No,0,Graduate,No,6207,0,202.0,300.0,732.0,17.3,2.0,4.0,3.0,1.0,166.7,0.75,Semiurban,Y
LP005916,Male,No,0,Not Graduate,No,10737,1800,793.0,180.0,615.0,25.6,4.0,5.0,3.0,2.0,500.0,0.6,Semiurban,N
LP005917,Female,Yes,0,Graduate,No,4730,3678,800.0,360.0,670.0,37.1,3.0,7.0,5.0,2.0,193.6,0.71,Urban,N
LP005918,Male,Yes,2,Graduate,No,8633,0,573.0,360.0,722.0,21.6,5.0,0.0,0.0,0.0,0.0,0.0,Semiurban,N
LP005919,Male,No,0,Not Graduate,No,2010,2684,259.0,360.0,756.0,42.3,1.0,3.0,3.0,0.0,64.8,1.0,Urban,Y
LP005920,Male,Yes,0,Graduate,No,5507,1512,800.0,240.0,759.0,,2.0,5.0,5.0,0.0,243.3,1.0,Rural,Y
LP005921,Male,Yes,1,Graduate,No,4681,0,373.0,360.0,672.0,27.8,5.0,3.0,2.0,1.0,302.3,0.67,Urban,Y
LP005922,Female,No,1,Graduate,No,1925,0,91.0,120.0,792.0,28.2,4.0,2.0,2.0,0.0,136.0,1.0,Urban,Y
LP005923,Male,Yes,2,Graduate,Yes,3815,7890,800.0,360.0,722.0,40.6,4.0,2.0,2.0,0.0,327.5,1.0,Urban,Y
LP005924,Male,Yes,0,Not Graduate,No,7430,0,690.0,360.0,850.0,1.6,7.0,0.0,0.0,0.0,0.0,0.0,Urban,Y
LP005925,Male,No,,Graduate,No,1200,2392,378.0,84.0,776.0,4.9,,2.0,2.0,0.0,271.5,1.0,Rural,Y
LP005926,Male,Yes,1,Graduate,No,3944,2951,684.0,360.0,751.0,15.2,6.0,3.0,3.0,0.0,85.9,1.0,Rural,Y
LP005927,Female,Yes,0,Graduate,No,3388,1383,146.0,360.0,731.0,68.3,3.0,2.0,2.0,0.0,210.7,1.0,Semiurban,Y
LP005928,Male,Yes,0,Graduate,No,5226,0,383.0,360.0,,27.8,4.0,1.0,1.0,0.0,215.7,1.0,Urban,Y
LP005929,Male,Yes,2,Graduate,No,7659,0,542.0,240.0,686.0,15.8,2.0,,2.0,0.0,488.7,1.0,Urban,Y
LP005930,Female,No,0,Graduate,No,6764,0,168.0,360.0,792.0,18.2,0.0,1.0,1.0,0.0,438.9,1.0,Urban,Y
LP005931,Male,Yes,1,Graduate,Yes,7966,0,324.0,360.0,698.0,29.5,6.0,5.0,4.0,1.0,450.2,0.8,Semiurban,Y
LP005932,Male,Yes,1,Not Graduate,No,9031,2587,205.0,180.0,645.0,35.7,2.0,1.0,1.0,0.0,500.0,,Rural,N
LP005933,Male,Yes,0,Graduate,No,3575,0,286.0,360.0,672.0,35.4,5.0,2.0,2.0,0.0,83.7,1.0,Urban,Y
LP005934,Female,No,0,Graduate,No,1200,0,57.0,240.0,617.0,,,5.0,2.0,3.0,75.1,0.4,Urban,N
LP005935,Male,No,0,Graduate,No,6657,7298,634.0,360.0,585.0,22.3,5.0,2.0,1.0,1.0,371.0,0.5,Semiurban,N
LP005936,Male,Yes,0,Not Graduate,,2428,4488,124.0,360.0,693.0,24.2,5.0,1.0,1.0,0.0,466.6,,Urban,Y
LP005937,Male,Yes,3+,Not Graduate,No,5268,3697,743.0,180.0,620.0,32.0,5.0,0.0,0.0,0.0,0.0,0.0,Urban,N
LP005938,Male,No,2,Graduate,No,1900,4584,349.0,360.0,828.0,36.3,3.0,5.0,5.0,0.0,310.0,1.0,Rural,Y
LP005939,Male,Yes,0,Not Graduate,Yes,2850,0,317.0,360.0,560.0,,3.0,6.0,2.0,4.0,215.7,0.33,Rural,N
LP005940,Male,Yes,0,Graduate,,6298,1438,800.0,360.0,690.0,4.0,2.0,7.0,5.0,2.0,469.8,0.71,Semiurban,N
LP005941,,Yes,0,Graduate,Yes,3407,0,107.0,360.0,816.0,26.8,5.0,1.0,1.0,0.0,35.8,1.0,Urban,Y
LP005942,Male,Yes,2,Graduate,No,1633,1313,232.0,360.0,848.0,17.1,5.0,3.0,3.0,0.0,160.1,1.0,Rural,Y
LP005943,Male,No,3+,Not Graduate,No,1972,0,,360.0,518.0,76.2,4.0,1.0,0.0,,87.9,0.0,Urban,N
LP005944,Female,No,0,Graduate,Yes,8747,2203,554.0,240.0,,50.4,6.0,0.0,0.0,0.0,,0.0,Semiurban,N
LP005945,Female,No,3+,Not Graduate,Yes,3597,0,105.0,360.0,592.0,43.9,5.0,2.0,,,188.8,0.5,Urban,N
LP005946,Male,No,0,Not Graduate,No,3647,0,217.0,300.0,,22.8,1.0,2.0,2.0,,38.9,1.0,Urban,Y
LP005947,Male,No,0,Graduate,No,3082,4380,521.0,480.0,820.0,13.1,6.0,8.0,8.0,0.0,379.8,1.0,Semiurban,Y
LP005948,Male,No,0,Graduate,No,1786,2666,346.0,360.0,683.0,26.0,4.0,5.0,4.0,1.0,131.6,0.8,Semiurban,Y
LP005949,Male,Yes,2,Graduate,No,3787,3709,207.0,360.0,784.0,29.2,2.0,1.0,1.0,0.0,417.2,1.0,Rural,Y
LP005950,Female,Yes,0,Not Graduate,No,9341,0,,300.0,607.0,44.6,4.0,3.0,2.0,1.0,345.6,0.67,Urban,N
LP005951,Male,No,2,Graduate,No,2788,1304,469.0,360.0,571.0,45.4,1.0,1.0,0.0,1.0,191.7,0.0,Urban,N
LP005952,Male,Yes,0,Graduate,No,1432,0,51.0,360.0,,27.6,5.0,0.0,0.0,,0.0,0.0,Urban,Y
LP005953,Female,Yes,1,Graduate,Yes,7076,0,489.0,360.0,691.0,40.3,7.0,0.0,0.0,0.0,0.0,0.0,Semiurban,N
LP005954,Male,Yes,0,Graduate,,4677,2030,761.0,480.0,680.0,19.0,2.0,2.0,1.0,1.0,416.8,0.5,Urban,N
LP005955,Male,Yes,0,Not Graduate,No,4983,1560,701.0,360.0,666.0,33.5,4.0,2.0,2.0,0.0,233.6,1.0,Semiurban,Y
LP005956,Male,Yes,0,Graduate,Yes,5580,1622,381.0,360.0,837.0,6.7,4.0,,8.0,0.0,425.3,1.0,Rural,Y
LP005957,Male,Yes,2,Graduate,,1561,5200,173.0,120.0,579.0,61.5,0.0,0.0,0.0,0.0,0.0,,Rural,N
LP005958,Male,Yes,,Graduate,No,4154,0,79.0,360.0,538.0,29.1,5.0,4.0,1.0,3.0,,0.25,Semiurban,N
LP005959,Female,No,0,Graduate,No,5143,0,588.0,120.0,783.0,15.4,5.0,1.0,1.0,0.0,253.2,1.0,Semiurban,Y
LP005960,Female,No,0,Graduate,No,4333,0,169.0,360.0,731.0,32.2,5.0,1.0,1.0,0.0,64.6,1.0,Urban,Y
LP005961,Male,No,2,Graduate,No,4315,5119,393.0,180.0,831.0,14.0,7.0,0.0,0.0,0.0,,0.0,Semiurban,Y
LP005962,Female,No,0,Graduate,Yes,8903,0,265.0,180.0,524.0,46.9,5.0,6.0,3.0,3.0,177.5,,Semiurban,N
LP005963,Male,Yes,3+,Graduate,No,5790,2058,800.0,360.0,702.0,21.9,4.0,1.0,1.0,0.0,189.3,1.0,Rural,Y
LP005964,Female,Yes,3+,Graduate,No,6483,13966,800.0,360.0,753.0,67.8,3.0,2.0,2.0,0.0,500.0,1.0,Semiurban,Y
LP005965,Male,Yes,1,Graduate,No,4047,15732,800.0,240.0,749.0,16.0,6.0,3.0,3.0,0.0,344.3,1.0,Urban,Y
LP005966,Female,No,1,Not Graduate,No,1200,9834,800.0,360.0,741.0,15.9,4.0,0.0,0.0,0.0,0.0,0.0,Urban,Y
LP005967,Female,Yes,1,Graduate,No,3658,0,301.0,300.0,582.0,52.3,4.0,4.0,2.0,2.0,144.0,0.5,Semiurban,N
LP005968,Male,No,0,Graduate,Yes,4382,3016,473.0,360.0,692.0,47.0,6.0,5.0,4.0,1.0,193.5,0.8,Rural,Y
LP005969,Female,Yes,0,Graduate,No,3958,0,164.0,360.0,681.0,20.0,5.0,5.0,4.0,1.0,206.4,0.8,Urban,Y
LP005970,Female,No,0,Not Graduate,No,4251,0,384.0,360.0,748.0,23.2,5.0,2.0,2.0,0.0,76.5,1.0,Semiurban,Y
LP005971,Female,Yes,3+,Graduate,No,5054,4695,800.0,360.0,700.0,31.4,2.0,3.0,2.0,1.0,125.2,0.67,Semiurban,N
LP005972,Male,No,2,Graduate,No,7862,0,206.0,360.0,803.0,21.8,4.0,0.0,0.0,0.0,0.0,0.0,Semiurban,Y
LP005973,Female,Yes,0,Not Graduate,,2658,892,54.0,360.0,563.0,30.1,3.0,4.0,1.0,3.0,205.7,0.25,Rural,N
LP005974,Female,Yes,1,Graduate,No,3931,0,170.0,180.0,800.0,46.0,5.0,0.0,0.0,,0.0,0.0,Urban,Y
LP005975,Male,Yes,0,Graduate,No,11184,0,439.0,360.0,656.0,8.9,6.0,5.0,4.0,1.0,225.7,0.8,Semiurban,Y
LP005976,Female,No,2,Graduate,No,1681,3389,165.0,360.0,782.0,65.9,2.0,4.0,4.0,0.0,182.2,1.0,Rural,Y
LP005977,Male,Yes,0,Not Graduate,No,3765,0,157.0,360.0,605.0,64.5,3.0,0.0,0.0,0.0,0.0,0.0,Rural,N
LP005978,Male,No,1,Graduate,No,1200,0,23.0,360.0,726.0,35.4,4.0,0.0,0.0,0.0,0.0,0.0,Semiurban,Y
LP005979,Male,No,0,Not Graduate,Yes,3809,1520,557.0,360.0,661.0,14.2,4.0,0.0,0.0,0.0,0.0,0.0,Rural,N
LP005980,Male,No,1,Not Graduate,No,4727,1796,529.0,360.0,652.0,19.4,5.0,2.0,1.0,1.0,229.8,0.5,Urban,N
LP005981,Male,Yes,0,Graduate,Yes,1494,3365,,360.0,668.0,22.1,6.0,0.0,0.0,0.0,0.0,0.0,Semiurban,N
LP005982,Male,Yes,0,Not Graduate,No,5043,0,384.0,360.0,763.0,54.9,5.0,4.0,4.0,0.0,104.6,1.0,Urban,Y
LP005983,Female,Yes,1,Not Graduate,No,2960,2974,96.0,300.0,590.0,30.2,5.0,0.0,,0.0,0.0,0.0,Urban,N
LP005984,Male,No,1,Graduate,No,8500,2186,180.0,360.0,738.0,35.3,3.0,3.0,3.0,0.0,164.0,1.0,Rural,Y
LP005985,Male,No,3+,Not Graduate,No,5914,2288,331.0,240.0,664.0,29.9,4.0,0.0,0.0,0.0,0.0,0.0,Semiurban,N
LP005986,Male,No,1,Graduate,No,3212,1643,543.0,360.0,765.0,20.1,4.0,,3.0,0.0,346.6,1.0,Rural,Y
LP005987,Male,Yes,1,Graduate,No,3925,7172,800.0,120.0,656.0,24.0,6.0,3.0,3.0,0.0,343.7,1.0,Semiurban,Y
LP005988,Female,Yes,3+,Graduate,No,11273,1167,,360.0,738.0,40.4,5.0,2.0,2.0,0.0,500.0,1.0,Semiurban,Y
LP005989,Male,No,2,Not Graduate,Yes,4149,1832,358.0,300.0,850.0,30.5,1.0,2.0,2.0,0.0,181.0,1.0,Rural,Y
LP005990,Female,Yes,1,Not Graduate,No,1983,0,214.0,360.0,,30.0,6.0,0.0,0.0,0.0,0.0,0.0,Semiurban,Y
LP005991,Male,No,1,Not Graduate,No,2241,0,125.0,360.0,751.0,8.3,5.0,5.0,5.0,0.0,,1.0,Semiurban,Y
LP005992,Male,Yes,3+,Graduate,No,3972,1018,,360.0,629.0,37.6,5.0,1.0,1.0,0.0,185.7,1.0,Urban,N
LP005993,Male,Yes,1,Not Graduate,No,8733,0,691.0,360.0,609.0,20.7,4.0,2.0,1.0,1.0,270.2,0.5,Semiurban,N
LP005994,Male,No,2,Graduate,No,3314,0,280.0,60.0,831.0,20.7,2.0,,2.0,0.0,243.0,1.0,Semiurban,Y
LP005995,Male,Yes,0,Graduate,No,2306,0,119.0,360.0,653.0,22.9,8.0,0.0,0.0,0.0,0.0,0.0,Semiurban,Y
LP005996,Male,Yes,2,Graduate,No,4470,0,260.0,360.0,484.0,86.1,5.0,1.0,0.0,1.0,281.5,0.0,Urban,N
LP005997,Male,No,0,Not Graduate,No,5412,2082,316.0,300.0,708.0,7.6,4.0,0.0,0.0,0.0,0.0,0.0,Semiurban,Y
LP005998,Female,No,0,Graduate,No,6060,0,383.0,360.0,670.0,32.7,4.0,0.0,0.0,0.0,0.0,0.0,Urban,N
LP005999,Male,No,2,Graduate,No,1602,2442,64.0,360.0,689.0,9.9,4.0,0.0,0.0,0.0,0.0,0.0,Rural,N
LP006000,Male,No,2,Graduate,No,5375,2256,,360.0,674.0,14.9,3.0,1.0,,0.0,449.7,,Urban,N
